doc_id,surface,tam,comp,subjtype,head_lemma,pattern,subject_text,instance_atp,instance_dpb,instance_hr
USARG_0133,"all are understood to be the "" perfect and ideal "" women",pres-be,to_VP,PRON,underst,"pres-be,to_VP",all,0.12795375263790398,0.2535950880594603,5.481727678869736
USARG_0133,every woman who does n't resemble Barbie is perceived as imperfect,pres-be,pp_as_NP,DEF_NP,perceive,"pres-be,pp_as_NP",every woman who does n't resemble Barbie,0.4576419184574783,0.9127484246243335,4.9837880587523955
USARG_0133,girls are faced From the beginning of adolecense,pres-be,pp_from_NP,PL_NP,face,"pres-be,pp_from_NP",girls,0.14669507635751794,0.2838981183624906,2.75
USARG_0133,Liposuction is used to remove fat,pres-be,to_VP,DEF_NP,use,"pres-be,to_VP",Liposuction,0.05903518338988528,0.10024842462433349,5.481727678869736
USARG_0133,Bogus beauty products are used by women,pres-be,by_NP,PL_NP,use,"pres-be,by_NP",Bogus beauty products,0.055030007002078885,0.092136754726127,6.097605888347559
USARG_0133,Bogus beauty products are used by women,pres-be,by_NP,PL_NP,use,"pres-be,by_NP",Bogus beauty products,0.055030007002078885,0.092136754726127,6.097605888347559
USARG_0133,that are placed on women,pres-be,pp_on_NP,REL,place,"pres-be,pp_on_NP",that,0.032902404059364065,0.06311889758326984,4.39231742277876
USARG_0133,females are given,pres-be,Ø,PL_NP,give,"pres-be,Ø",females,0.12925936348487682,0.24026175472612699,7.18139306478936
USARG_0133,my body was made,past-be,Ø,DEF_NP,make,"past-be,Ø",my body,0.10666547057724954,0.1662973478290977,6.5035041626371415
USARG_0133,young and old women are being used to make money off of our insecurities,prog-be,pp_as_NP,PL_NP,use,"prog-be,pp_as_NP",young and old women,0.09935994780946536,0.07835221764420747,3.584962500721156
USARG_0133,It has been proven,perf-be,Ø,PRON,prove,"perf-be,Ø",It,0.5276506153474055,0.6789003531611384,5.114369445886754
USARG_0133,"larger women are stereotyped as lazy , stupid , and that they contain no self control",pres-be,pp_as_NP,PL_NP,stereotype,"pres-be,pp_as_NP",larger women,0.21268566006656578,0.420261754726127,4.9837880587523955
USARG_0021,the women are put behind the men,pres-be,pp_behind_NP,PL_NP,put,"pres-be,pp_behind_NP",the women,-0.010997707732962724,-0.020914715862108302,0.0
USARG_0021,women athletes are being treated as second class citizens,prog-be,pp_as_NP,PL_NP,treat,"prog-be,pp_as_NP",women athletes,0.08623606324153693,0.05988630855329838,3.584962500721156
USARG_0021,college women 's basketball teams should be discriminated against,modal-be,pp_against_NP,PL_NP,discrim,"modal-be,pp_against_NP",college women 's basketball teams,0.3128596759545578,0.13754241396025207,1.5
USARG_0021,it was said For the women 's championship competition,past-be,pp_for_NP,PRON,say,"past-be,pp_for_NP",it,0.06293546223260231,0.11867830021005008,3.459431618637298
USARG_0021,the game was noticed,past-be,Ø,DEF_NP,notice,"past-be,Ø",the game,0.2282887038097896,0.4520116335433834,6.5035041626371415
USARG_0021,"This claim is supported by Linnea Smith , the wife of North Carolina 's men 's basketball coach",pres-be,by_NP,DEF_NP,support,"pres-be,by_NP",This claim,0.18925837384998798,0.367293879169788,6.097605888347559
USARG_0021,women are being degraded,prog-be,Ø,PL_NP,degrade,"prog-be,Ø",women,0.31411470423215077,0.9689772176442074,5.259991029008325
USARG_0021,"This statement was taken from information that there are not as many men competing as women , and they tend not to take competition as serious as men",past-be,pp_from_NP,DEF_NP,take,"past-be,pp_from_NP",This statement,0.07795273791395943,0.1371968187285686,3.1219280948873624
USARG_0021,It is considered,pres-be,Ø,PRON,consider,"pres-be,Ø",It,0.23753286338226987,0.4243763316010777,7.18139306478936
USARG_0021,The lack of interest is proved by the rising statistics in women 's participation and increase in talent,pres-be,by_NP,DEF_NP,prove,"pres-be,by_NP",The lack of interest,0.207520735713901,0.4127484246243335,6.097605888347559
USARG_0021,the two are treated,pres-be,Ø,DEF_NP,treat,"pres-be,Ø",the two,0.005772169477164267,0.011170845635217905,7.18139306478936
USARG_0021,it is offered,pres-be,Ø,PRON,offer,"pres-be,Ø",it,0.20866725911563525,0.4127484246243335,7.18139306478936
USARG_0021,Money is being wasted on men 's teams,prog-be,pp_on_NP,DEF_NP,waste,"prog-be,pp_on_NP",Money,0.15040175445683202,0.46897721764420747,2.321928094887362
USARG_0021,are given,pres-be,Ø,DEF_NP,give,"pres-be,Ø",,0.12925936348487682,0.24026175472612699,7.18139306478936
USARG_0021,are offered,pres-be,Ø,DEF_NP,offer,"pres-be,Ø",,0.08616590322766,0.17026175472612698,7.18139306478936
USARG_0021,Money is wasted on the recruitment process,pres-be,pp_on_NP,DEF_NP,waste,"pres-be,pp_on_NP",Money,0.207520735713901,0.4127484246243335,4.39231742277876
USARG_0021,women should be given,modal-be,Ø,PL_NP,give,"modal-be,Ø",women,0.34339760197458224,0.24754241396025206,6.864314256313429
USARG_0021,their focus and concentration on academics would be affected even with added pressures,modal-be,pp_with_NP,DEF_NP,affect,"modal-be,pp_with_NP",their focus and concentration on academics,0.2459594313312687,0.13754241396025207,4.459431618637295
USARG_0021,women are given,pres-be,Ø,PL_NP,give,"pres-be,Ø",women,0.12925936348487682,0.24026175472612699,7.18139306478936
USARG_0143,the wife should be viewed In a marriage in which the wife chooses to stay home while the husband takes care of all financial responsibilities,modal-be,pp_in_NP,DEF_NP,view,"modal-be,pp_in_NP",the wife,0.352387136382124,0.2875424139602521,5.523856189774727
USARG_0143,a price can be put that on,modal-be,pp_on_NP,INDEF_NP,put,"modal-be,pp_on_NP",a price,0.37877758935322337,0.3581306492543697,3.0
USARG_0143,a stay home wife 's position in the family should be viewed as inferior to that of the working husband,modal-be,pp_as_NP,DEF_NP,view,"modal-be,pp_as_NP",a stay home wife 's position in the family,0.352387136382124,0.2875424139602521,4.0
USARG_0143,the marriage was entered into,past-be,pp_into_NP,DEF_NP,enter,"past-be,pp_into_NP",the marriage,0.14483418773287896,0.28534496687671673,2.75
USARG_0143,the marriage should have been entered into,modal-be,pp_into_NP,DEF_NP,enter,"modal-be,pp_into_NP",the marriage,0.3008533049269044,0.29794797220875746,2.94770277922009
USARG_0143,she is viewed In some marriages,pres-be,pp_in_NP,PRON,view,"pres-be,pp_in_NP",she,0.1281675822696181,0.2460817579576668,6.026438844826318
USARG_0143,the line should be drawn,modal-be,Ø,DEF_NP,draw,"modal-be,Ø",the line,0.4013766707896657,0.48754241396025205,6.864314256313429
USARG_0143,The wife in this situation is made to feel inferior,pres-be,to_VP,DEF_NP,make,"pres-be,to_VP",The wife in this situation,0.032127661211519665,0.05560556748147634,5.481727678869736
USARG_0143,which could be required by law,modal-be,by_NP,REL,require,"modal-be,by_NP",which,0.2626915267725646,0.10976463618247427,5.131556065016094
USARG_0143,the housekeeper is paid in which,pres-be,pp_in_NP,DEF_NP,pay,"pres-be,pp_in_NP",the housekeeper,0.12406621963699034,0.2460817579576668,6.026438844826318
USARG_0143,the wife 's work should be viewed In this sense,modal-be,pp_in_NP,DEF_NP,view,"modal-be,pp_in_NP",the wife 's work,0.352387136382124,0.2875424139602521,5.523856189774727
USARG_0143,dinner has been started,perf-be,Ø,DEF_NP,start,"perf-be,Ø",dinner,0.4675328285664271,0.46461463887542415,5.114369445886754
USARG_0143,they can be washed,modal-be,Ø,PRON,wash,"modal-be,Ø",they,0.5083284407541745,0.887542413960252,6.864314256313429
USARG_0143,everybody has been fed,perf-be,Ø,PRON,feed,"perf-be,Ø",everybody,0.5925934199382158,0.9646146388754241,5.114369445886754
USARG_0143,marriage is entered into the wife,pres-be,pp_into_NP,DEF_NP,enter,"pres-be,pp_into_NP",marriage,0.12406621963699034,0.2460817579576668,3.0
USARG_0143,the newly acquired husband should have been prepared in these instances,modal-be,pp_in_NP,DEF_NP,prepare,"modal-be,pp_in_NP",the newly acquired husband,0.3575504129938754,0.6312813055420907,5.523856189774727
USARG_0143,What is meant by this statement,pres-be,by_NP,PRON,mean,"pres-be,by_NP",What,0.20866725911563525,0.4127484246243335,6.097605888347559
USARG_0143,"the wife should be treated as his "" equal",modal-be,pp_as_NP,DEF_NP,treat,"modal-be,pp_as_NP",the wife,0.342461006571473,0.2511787775966157,4.0
USARG_0143,this fifty - fifty relationship should be put in writing,modal-be,pp_in_NP,DEF_NP,put,"modal-be,pp_in_NP",this fifty - fifty relationship,0.37099059866897266,0.3581306492543697,5.523856189774727
USARG_0143,both the husband 's and the wife 's name should be put For instance,modal-be,pp_for_NP,DEF_NP,put,"modal-be,pp_for_NP",both the husband 's and the wife 's name,0.37099059866897266,0.3581306492543697,3.969815782426811
USARG_0143,some type arrangements should have been prepared,modal-be,Ø,PL_NP,prepare,"modal-be,Ø",some type arrangements,0.3575504129938754,0.6312813055420907,6.864314256313429
USARG_0143,they should be viewed Instead of receiving all the grief that lots of stay home wives receive,modal-be,pp_instead_NP,PRON,view,"modal-be,pp_instead_NP",they,0.352387136382124,0.2875424139602521,0.0
USARG_0143,What ever agreement is reached,pres-be,Ø,DEF_NP,reach,"pres-be,Ø",What ever agreement,0.207520735713901,0.4127484246243335,7.18139306478936
USARG_0143,What ever agreement is reached should be looked with the utmost sincerity,modal-be,pp_with_NP,DEF_NP,look,"modal-be,pp_with_NP",What ever agreement is reached,0.35959058489676976,0.3161138425316806,4.459431618637295
USARG_0082,having knowledge of how the computer operates is considered,pres-be,Ø,DEF_NP,consider,"pres-be,Ø",having knowledge of how the computer operates,0.23753286338226987,0.4243763316010777,7.18139306478936
USARG_0082,A vivid illustration of this can be found by examining the work,modal-be,by_NP,INDEF_NP,find,"modal-be,by_NP",A vivid illustration of this,0.3601741270663747,0.2875424139602521,5.131556065016094
USARG_0082,was laid,past-be,Ø,DEF_NP,lay,"past-be,Ø",,0.07792515557905767,0.15201163354338343,6.5035041626371415
USARG_0082,he was viewed by the company,past-be,by_NP,PRON,view,"past-be,by_NP",he,0.010046661476617851,0.01867830021005009,5.087462841250338
USARG_0082,no errors have been made,perf-be,Ø,PL_NP,make,"perf-be,Ø",no errors,0.36881194311667787,0.05390035316113843,5.114369445886754
USARG_0048,Money has been said to be the root of all evil,perf-be,to_VP,DEF_NP,say,"perf-be,to_VP",Money,0.40785157238278713,0.21461463887542415,3.584962500721156
USARG_0048,Exxon was confronted with this question,past-be,pp_with_NP,PROPN,confront,"past-be,pp_with_NP",Exxon,0.14483418773287896,0.28534496687671673,3.0
USARG_0048,"The effects on the fishing industry , the native peoples and animals are felt",pres-be,Ø,PL_NP,feel,"pres-be,Ø","The effects on the fishing industry , the native peoples and animals",0.12795375263790398,0.2535950880594603,7.18139306478936
USARG_0038,this situation is accepted,pres-be,Ø,DEF_NP,accept,"pres-be,Ø",this situation,0.10309035231478274,0.19846271033861917,7.18139306478936
USARG_0038,"other cases , not as severe might be considered for this option",modal-be,pp_for_NP,PL_NP,consider,"modal-be,pp_for_NP","other cases , not as severe",0.2580406560330348,0.12010055349513578,3.969815782426811
USARG_0038,The issue of assisted suicide and euthanasia is being addressed by society,prog-be,by_NP,DEF_NP,address,"prog-be,by_NP",The issue of assisted suicide and euthanasia,0.15040175445683202,0.46897721764420747,2.94770277922009
USARG_0038,his case was released to the public,past-be,pp_to_NP,DEF_NP,release,"past-be,pp_to_NP",his case,0.1804504081043102,0.35201163354338344,3.773557262275185
USARG_0038,these practices are accepted,pres-be,Ø,PL_NP,accept,"pres-be,Ø",these practices,0.2190726168253215,0.420261754726127,7.18139306478936
USARG_0038,Suicide is thought of,pres-be,pp_of_NP,DEF_NP,think,"pres-be,pp_of_NP",Suicide,0.08408668605590564,0.16274842462433348,3.277613436819116
USARG_0038,what is left of their lives,pres-be,pp_of_NP,PRON,leave,"pres-be,pp_of_NP",what,0.04671606645566613,0.08921901285962762,3.277613436819116
USARG_0038,only the most severe situations being considered,prog-be,Ø,PL_NP,consider,"prog-be,Ø",only the most severe situations,0.010346064801767576,0.015488845551184207,5.259991029008325
USARG_0038,the standards are pushed with each acceptance,pres-be,pp_with_NP,PL_NP,push,"pres-be,pp_with_NP",the standards,0.12795375263790398,0.2535950880594603,4.297079327540665
USARG_0038,euthanasia and assisted suicides would be used solely to relieve the pain of the terminally ill,modal-be,to_VP,DEF_NP,use,"modal-be,to_VP",euthanasia and assisted suicides,0.2898183782741206,0.2781674139602521,5.058813890331199
USARG_0038,some people will be turned by this argument,modal-be,by_NP,PL_NP,turn,"modal-be,by_NP",some people,0.3695232051024899,0.5542090806269186,5.131556065016094
USARG_0038,people are being taken by Kevorkian,prog-be,by_NP,PL_NP,take,"prog-be,by_NP",people,0.0830109720841642,0.04305129171828154,2.94770277922009
USARG_0038,that is offered,pres-be,Ø,REL,offer,"pres-be,Ø",that,0.20866725911563525,0.4127484246243335,7.18139306478936
USARG_0038,that are used to control the pain,pres-be,to_VP,REL,use,"pres-be,to_VP",that,0.055030007002078885,0.092136754726127,5.481727678869736
USARG_0038,his practices are accepted,pres-be,Ø,PL_NP,accept,"pres-be,Ø",his practices,0.2190726168253215,0.420261754726127,7.18139306478936
USARG_0038,the faith in doctors is shaken,pres-be,Ø,DEF_NP,shake,"pres-be,Ø",the faith in doctors,0.4589096246027899,0.9127484246243335,7.18139306478936
USARG_0038,our trust is shaken,pres-be,Ø,DEF_NP,shake,"pres-be,Ø",our trust,0.4589096246027899,0.9127484246243335,7.18139306478936
USARG_0038,being thrown into jail,prog-be,pp_into_NP,DEF_NP,throw,"prog-be,pp_into_NP",,0.042859769685463456,0.08008832875531857,2.0
USARG_0038,"This type of behavior can be seen in the works of Martin Luther King , Jr who also was arrested for standing by his beliefs",modal-be,pp_in_NP,DEF_NP,see,"modal-be,pp_in_NP",This type of behavior,0.37516636510271284,0.3358182760292176,5.523856189774727
USARG_0038,who was arrested for standing by his beliefs,past-be,pp_for_NP,REL,arrest,"past-be,pp_for_NP",who,0.14483418773287896,0.28534496687671673,3.459431618637298
USARG_0038,he is considered to be one of the greatest American heroes,pres-be,to_VP,PRON,consider,"pres-be,to_VP",he,0.23753286338226987,0.4243763316010777,5.481727678869736
USARG_0038,Kevorkian will be admired for also standing by his beliefs,modal-be,pp_for_NP,PROPN,admire,"modal-be,pp_for_NP",Kevorkian,0.4515431159844217,0.887542413960252,3.969815782426811
USARG_0038,it is focused around the works of one man,pres-be,pp_around_NP,PRON,focus,"pres-be,pp_around_NP",it,0.12406621963699034,0.2460817579576668,1.0
USARG_0104,We were mesmirized by the images of the TV,past-be,by_NP,PRON,mesmirize,"past-be,by_NP",We,0.4841794374634898,0.9621909840038778,5.087462841250338
USARG_0104,Some had been executed,perf-be,Ø,PRON,execute,"perf-be,Ø",Some,0.31609813146169624,0.21461463887542415,5.114369445886754
USARG_0104,he had been forced to live his life there,perf-be,to_VP,PRON,force,"perf-be,to_VP",he,0.2749319661263797,0.04794797220875747,3.584962500721156
USARG_0104,history can be rewritten,modal-be,Ø,DEF_NP,rewrite,"modal-be,Ø",history,0.5083284407541745,0.887542413960252,6.864314256313429
USARG_0066,anyone caught stealing would be punished,modal-be,Ø,PRON,punish,"modal-be,Ø",anyone caught stealing,0.2952911096611941,0.3319868584046965,6.864314256313429
USARG_0066,"everything , I mean everything had been taken",perf-be,Ø,PRON,take,"perf-be,Ø","everything , I mean everything",0.2724353771961989,0.03868871294949821,5.114369445886754
USARG_0066,they would be caught,modal-be,Ø,PRON,catch,"modal-be,Ø",they,0.24566300371497507,0.13754241396025207,6.864314256313429
USARG_0066,that was taken from our house,past-be,pp_from_NP,REL,take,"past-be,pp_from_NP",that,0.07795273791395943,0.1371968187285686,3.1219280948873624
USARG_0066,that was being punished by being the victim,prog-be,by_NP,REL,punish,"prog-be,by_NP",that,0.08364916203356884,0.3023105509775408,2.94770277922009
USARG_0066,I was being punished as a victim,prog-be,pp_as_NP,PRON,punish,"prog-be,pp_as_NP",I,0.08364916203356884,0.3023105509775408,3.584962500721156
USARG_0066,justice was served,past-be,Ø,DEF_NP,serve,"past-be,Ø",justice,0.14483418773287896,0.28534496687671673,6.5035041626371415
USARG_0066,those awful people were sentenced for the crime that they committed,past-be,pp_for_NP,PL_NP,sentence,"past-be,pp_for_NP",those awful people,0.15060373864300186,0.2955243173372112,3.459431618637298
USARG_0066,that were recovered,past-be,Ø,REL,recover,"past-be,Ø",that,0.4841794374634898,0.9621909840038778,6.5035041626371415
USARG_0174,Who is provided with the authority and/or responsibility to prohibit the reading and studying of certain text,pres-be,pp_with_NP,REL,provide,"pres-be,pp_with_NP",Who,0.10116085374204617,0.19846271033861917,4.297079327540665
USARG_0174,materials have been censored in what one sees as danger or threat to society,perf-be,pp_in_NP,PL_NP,censor,"perf-be,pp_in_NP",materials,0.46791313355334363,0.46461463887542415,3.6901165175936654
USARG_0174,376 attacks were made on the freedom to learn,past-be,pp_on_NP,PL_NP,make,"past-be,pp_on_NP",376 attacks,0.059245155797506735,0.08719098400387784,3.4182958340544896
USARG_0174,376 attacks were made on the freedom to learn,past-be,pp_on_NP,PL_NP,make,"past-be,pp_on_NP",376 attacks,0.059245155797506735,0.08719098400387784,3.4182958340544896
USARG_0174,"the magazine , Ms. was considered to be inappropriate for the reading of high students",past-be,pp_in_NP,DEF_NP,consider,"past-be,pp_in_NP","the magazine , Ms.",-0.0008987221981393923,-0.001476738549639832,5.087462841250338
USARG_0174,the School Board was allowed to ban five books without reason,past-be,pp_in_NP,PROPN,allow,"past-be,pp_in_NP",the School Board,0.028636199261502217,0.04724972878147866,5.087462841250338
USARG_0174,this fact was presented in a the case of Cary v. Board of Education,past-be,pp_in_NP,DEF_NP,present,"past-be,pp_in_NP",this fact,0.16659199851153317,0.31564799717974706,5.087462841250338
USARG_0174,it was stated,past-be,Ø,PRON,state,"past-be,Ø",it,0.03299598016030396,0.06312274465449452,6.5035041626371415
USARG_0174,the teachers First Amendment rights were violated,past-be,Ø,PL_NP,violate,"past-be,Ø",the teachers First Amendment rights,0.4841794374634898,0.9621909840038778,6.5035041626371415
USARG_0174,their rights were waived under an previous agreement with the school district,past-be,pp_under_NP,PL_NP,waive,"past-be,pp_under_NP",their rights,0.4841794374634898,0.9621909840038778,1.0
USARG_0174,Several letters of complaint were sent,past-be,Ø,PL_NP,send,"past-be,Ø",Several letters of complaint,0.4872633829250407,0.9621909840038778,6.5035041626371415
USARG_0174,Madonna 's novel was considered to be a baimed text,past-be,pp_at_NP,DEF_NP,consider,"past-be,pp_at_NP",Madonna 's novel,-0.0008987221981393923,-0.001476738549639832,2.0
USARG_0174,being read,prog-be,Ø,DEF_NP,read,"prog-be,Ø",,0.23815249333494912,0.46897721764420747,5.259991029008325
USARG_0174,it was said,past-be,Ø,PRON,say,"past-be,Ø",it,0.06293546223260231,0.11867830021005008,6.5035041626371415
USARG_0016,God can be put in,modal-be,pp_in_NP,PROPN,put,"modal-be,pp_in_NP",God,0.37877758935322337,0.3581306492543697,5.523856189774727
USARG_0016,prayer and religion should be brought into public schools,modal-be,pp_into_NP,DEF_NP,bring,"modal-be,pp_into_NP",prayer and religion,0.32835380984188167,0.19523472165255978,2.94770277922009
USARG_0016,being trapped by other religions,prog-be,by_NP,DEF_NP,trap,"prog-be,by_NP",,0.15469797725803844,0.3023105509775408,2.94770277922009
USARG_0016,which is discussed in the article by Anthony Lewis,pres-be,pp_in_NP,REL,discuss,"pres-be,pp_in_NP",which,0.08227837022674638,0.16274842462433348,6.026438844826318
USARG_0016,prayer was brought into schools,past-be,pp_into_NP,DEF_NP,bring,"past-be,pp_into_NP",prayer,0.09739081406555959,0.1827808643126142,2.75
USARG_0168,that is debated,pres-be,Ø,REL,debate,"pres-be,Ø",that,0.23610180819342233,0.4582029700788789,7.18139306478936
USARG_0168,that should be addressed,modal-be,Ø,REL,address,"modal-be,Ø",that,0.3754808586981352,0.3875424139602521,6.864314256313429
USARG_0168,the decision to have an abortion or not should be left entirely up to the woman who is dealing with this situation,modal-be,pp_up_NP,DEF_NP,leave,"modal-be,pp_up_NP",the decision to have an abortion or not,0.2947672213870254,0.06401300219554619,0.0
USARG_0168,what consequences will be taken,modal-be,Ø,PL_NP,take,"modal-be,Ø",what consequences,0.30720752320425126,0.29494982136765946,6.864314256313429
USARG_0168,they should be forced to give birth to an unwanted baby,modal-be,to_VP,PRON,force,"modal-be,to_VP",they,0.30338635426591115,0.0958757472935854,5.058813890331199
USARG_0168,who are impregnated,pres-be,Ø,REL,impregn,"pres-be,Ø",who,0.21140826871481463,0.420261754726127,7.18139306478936
USARG_0168,Society should be considered just for letting a woman make her own decision,modal-be,pp_for_NP,DEF_NP,consider,"modal-be,pp_for_NP",Society,0.3109852852695556,0.12010055349513578,3.969815782426811
USARG_0168,The decision of abortion should be left entirely up to the woman,modal-be,pp_up_NP,DEF_NP,leave,"modal-be,pp_up_NP",The decision of abortion,0.2947672213870254,0.06401300219554619,0.0
USARG_0168,that is debated in society,pres-be,pp_in_NP,REL,debate,"pres-be,pp_in_NP",that,0.23610180819342233,0.4582029700788789,6.026438844826318
USARG_0168,a child is born,pres-be,Ø,INDEF_NP,bear,"pres-be,Ø",a child,0.057157187483169065,0.1127484246243335,7.18139306478936
USARG_0168,he is treated,pres-be,Ø,PRON,treat,"pres-be,Ø",he,0.04872807081968497,0.09456660644251531,7.18139306478936
USARG_0168,every child born into this world should be wanted,modal-be,Ø,DEF_NP,want,"modal-be,Ø",every child born into this world,0.5005414500699238,0.887542413960252,6.864314256313429
USARG_0087,Computers can be found,modal-be,Ø,PL_NP,find,"modal-be,Ø",Computers,0.3601741270663747,0.2875424139602521,6.864314256313429
USARG_0087,many computers being used,prog-be,Ø,PL_NP,use,"prog-be,Ø",many computers,0.0587641632331556,0.07835221764420747,5.259991029008325
USARG_0087,Computers are relied on,pres-be,pp_on_NP,PL_NP,rely,"pres-be,pp_on_NP",Computers,0.46152945145839197,0.920261754726127,4.39231742277876
USARG_0087,Many tasks have been made,perf-be,Ø,PL_NP,make,"perf-be,Ø",Many tasks,0.36881194311667787,0.05390035316113843,5.114369445886754
USARG_0087,people are thrown,pres-be,Ø,PL_NP,throw,"pres-be,Ø",people,0.2444167946431743,0.47581731028168256,7.18139306478936
USARG_0118,it can be made,modal-be,Ø,PRON,make,"modal-be,Ø",it,0.32950330446835996,0.15539955681739492,6.864314256313429
USARG_0118,the action is finalized,pres-be,Ø,DEF_NP,finalize,"pres-be,Ø",the action,0.4589096246027899,0.9127484246243335,7.18139306478936
USARG_0118,people in Spain can be informed for example,modal-be,pp_for_NP,PL_NP,inform,"modal-be,pp_for_NP",people in Spain,0.35862486837046814,0.2875424139602521,3.969815782426811
USARG_0146,representatives of the people will be divided,modal-be,Ø,PL_NP,divide,"modal-be,Ø",representatives of the people,0.32648252461263305,0.3875424139602521,6.864314256313429
USARG_0146,"that was made by Thomas Jefferson , the third president of the United States",past-be,by_NP,REL,make,"past-be,by_NP",that,0.10666547057724954,0.1662973478290977,5.087462841250338
USARG_0146,the federalist and democratic parties were being established,prog-be,Ø,PL_NP,establ,"prog-be,Ø",the federalist and democratic parties,0.009655317630846292,0.045900294567284394,5.259991029008325
USARG_0146,so many people were left,past-be,Ø,PL_NP,leave,"past-be,Ø",so many people,0.04426917118314569,0.07983804282740725,6.5035041626371415
USARG_0146,The government year is called,pres-be,Ø,DEF_NP,call,"pres-be,Ø",The government year,0.2098137825173695,0.4127484246243335,7.18139306478936
USARG_0146,government employees can be paid without a budget ( good or bad ),modal-be,pp_without_NP,PL_NP,pay,"modal-be,pp_without_NP",government employees,0.34154059134393056,0.2208757472935854,2.0
USARG_0146,the constitution was written,past-be,Ø,DEF_NP,write,"past-be,Ø",the constitution,0.19701900942812237,0.38058306211481197,6.5035041626371415
USARG_0146,the thirteen essential bills were passed,past-be,Ø,PL_NP,pass,"past-be,Ø",the thirteen essential bills,0.054880912430597346,0.10504812686102069,6.5035041626371415
USARG_0146,all the government employees were reinstated to their jobs,past-be,pp_to_NP,PL_NP,reinst,"past-be,pp_to_NP",all the government employees,0.4872633829250407,0.9621909840038778,3.773557262275185
USARG_0146,Many other employees were laid from South Carolina 's Strom Thurrnond building,past-be,pp_from_NP,PL_NP,lay,"past-be,pp_from_NP",Many other employees,0.1868998346943088,0.3621909840038779,3.1219280948873624
USARG_0146,About 2000 workers in all were laid from South Carolina,past-be,pp_from_NP,PL_NP,lay,"past-be,pp_from_NP",About 2000 workers in all,0.1868998346943088,0.3621909840038779,3.1219280948873624
USARG_0146,that were shutdown,past-be,Ø,REL,shutdown,"past-be,Ø",that,0.4841794374634898,0.9621909840038778,6.5035041626371415
USARG_0146,the American people have been made to pay for the governments mistakes,perf-be,to_VP,PL_NP,make,"perf-be,to_VP",the American people,0.36881194311667787,0.05390035316113843,3.584962500721156
USARG_0146,who is supported by government money,pres-be,by_NP,REL,support,"pres-be,by_NP",who,0.18925837384998798,0.367293879169788,6.097605888347559
USARG_0146,who are supported by the government,pres-be,by_NP,REL,support,"pres-be,by_NP",who,0.0527464717706155,0.10207993654430882,6.097605888347559
USARG_0146,the government was established,past-be,Ø,DEF_NP,establ,"past-be,Ø",the government,0.22035118702593257,0.413550095081845,6.5035041626371415
USARG_0146,All the government employees were reinstated in their ' jobs,past-be,pp_in_NP,PL_NP,reinst,"past-be,pp_in_NP",All the government employees,0.4872633829250407,0.9621909840038778,5.087462841250338
USARG_0024,it can be transmitted in a variety of ways,modal-be,pp_in_NP,PRON,transmit,"modal-be,pp_in_NP",it,0.5092848442174938,0.887542413960252,5.523856189774727
USARG_0024,AIDS can be transmitted in which,modal-be,pp_in_NP,PROPN,transmit,"modal-be,pp_in_NP",AIDS,0.5092848442174938,0.887542413960252,5.523856189774727
USARG_0024,has been reduced,perf-be,Ø,DEF_NP,reduce,"perf-be,Ø",,0.4273361251797291,0.29794797220875746,5.114369445886754
USARG_0024,it has been eliminated,perf-be,Ø,PRON,elim,"perf-be,Ø",it,0.38395712974593915,0.1312813055420908,5.114369445886754
USARG_0024,many people are being discriminated against,prog-be,pp_against_NP,PL_NP,discrim,"prog-be,pp_against_NP",many people,0.1908860551167848,0.46897721764420747,1.0
USARG_0024,that will be shown,modal-be,Ø,REL,show,"modal-be,Ø",that,0.3071984499752063,0.30420908062691876,6.864314256313429
USARG_0024,who are afflicted with AIDS,pres-be,pp_with_NP,REL,afflict,"pres-be,pp_with_NP",who,0.46152945145839197,0.920261754726127,4.297079327540665
USARG_0024,is understood,pres-be,Ø,DEF_NP,underst,"pres-be,Ø",,0.12406621963699034,0.2460817579576668,7.18139306478936
USARG_0024,"hundreds , perhaps even thousands have been denied in the short time that HIV and AIDS have been around",perf-be,pp_in_NP,PL_NP,deny,"perf-be,pp_in_NP","hundreds , perhaps even thousands",0.4726865716239816,0.46461463887542415,3.6901165175936654
USARG_0024,"hundreds , perhaps even thousands have been denied in the short time that HIV and AIDS have been around",perf-be,pp_in_NP,PL_NP,deny,"perf-be,pp_in_NP","hundreds , perhaps even thousands",0.4726865716239816,0.46461463887542415,3.6901165175936654
USARG_0024,"hundreds , perhaps even thousands have been denied in the short time that HIV and AIDS have been around",perf-be,pp_in_NP,PL_NP,deny,"perf-be,pp_in_NP","hundreds , perhaps even thousands",0.4726865716239816,0.46461463887542415,3.6901165175936654
USARG_0024,He was discriminated against,past-be,pp_against_NP,PRON,discrim,"past-be,pp_against_NP",He,0.10304633832263498,0.20201163354338342,0.0
USARG_0024,Discrimination is practiced against people with AIDS,pres-be,pp_against_NP,DEF_NP,practice,"pres-be,pp_against_NP",Discrimination,0.25993496526094684,0.5127484246243335,1.0
USARG_0024,"Ron Lentz , a 35 year old nurse was fired from a job",past-be,pp_from_NP,PROPN,fire,"past-be,pp_from_NP","Ron Lentz , a 35 year old nurse",0.10304633832263498,0.20201163354338342,3.1219280948873624
USARG_0024,being hired,prog-be,Ø,DEF_NP,hire,"prog-be,Ø",,0.24181637784779447,0.46897721764420747,5.259991029008325
